,datetime,latitude,longitude,temperature
704752,2021-01-19 06:55:00,38.267,-77.449,2.6
1199611,2021-01-19 06:56:00,38.717,-77.183,-1.9
674975,2021-01-19 06:56:00,38.504,-77.305,-0.6
1350883,2021-01-19 06:56:00,38.721,-77.515,-2.2
370978,2021-01-19 07:00:00,38.87,-77.02,3.0
108770,2021-01-19 07:15:00,38.527,-77.859,0.8
1328392,2021-01-19 07:15:00,38.398,-77.456,1.4
1286922,2021-01-19 07:15:00,38.586,-77.711,-0.3
116595,2021-01-19 07:15:00,38.267,-77.449,2.0
711479,2021-01-19 07:15:00,38.01,-77.97,-0.4
961028,2021-01-19 07:35:00,38.586,-77.711,0.6
561086,2021-01-19 07:35:00,38.01,-77.97,-0.2
508629,2021-01-19 07:35:00,38.527,-77.859,1.4
114103,2021-01-19 07:35:00,38.267,-77.449,2.5
1323447,2021-01-19 07:35:00,38.398,-77.456,2.0
193742,2021-01-19 07:52:00,38.935,-77.447,1.7
639680,2021-01-19 07:52:00,38.847,-77.035,1.7
1324249,2021-01-19 07:55:00,38.398,-77.456,1.6
443443,2021-01-19 07:55:00,38.527,-77.859,2.0
712602,2021-01-19 07:55:00,38.01,-77.97,-1.3
117226,2021-01-19 07:55:00,38.267,-77.449,2.2
1193173,2021-01-19 07:55:00,38.586,-77.711,-0.1
227730,2021-01-19 07:56:00,38.504,-77.305,0.0
671052,2021-01-19 07:56:00,38.717,-77.183,-2.1
290210,2021-01-19 07:56:00,38.721,-77.515,-1.7
464640,2021-01-19 08:00:00,38.87,-77.02,2.5
92379,2021-01-19 08:15:00,38.586,-77.711,1.3
1310326,2021-01-19 08:15:00,38.267,-77.449,1.8
497272,2021-01-19 08:15:00,38.01,-77.97,-1.0
646953,2021-01-19 08:15:00,38.398,-77.456,2.1
561805,2021-01-19 08:35:00,38.01,-77.97,-0.6
556466,2021-01-19 08:35:00,38.267,-77.449,2.0
1289585,2021-01-19 08:35:00,38.586,-77.711,1.8
94623,2021-01-19 08:35:00,38.398,-77.456,2.3
108112,2021-01-19 08:35:00,38.527,-77.859,1.8
190757,2021-01-19 08:52:00,38.847,-77.035,1.7
191287,2021-01-19 08:52:00,38.935,-77.447,0.6
1289872,2021-01-19 08:55:00,38.586,-77.711,1.4
970492,2021-01-19 08:55:00,38.398,-77.456,2.4
709331,2021-01-19 08:55:00,38.01,-77.97,-0.5
116838,2021-01-19 08:55:00,38.267,-77.449,2.2
816428,2021-01-19 08:55:00,38.527,-77.859,1.8
848947,2021-01-19 08:56:00,38.717,-77.183,-1.3
523933,2021-01-19 08:56:00,38.721,-77.515,-0.6
662898,2021-01-19 08:56:00,38.504,-77.305,1.7
1169986,2021-01-19 09:00:00,38.87,-77.02,2.5
642061,2021-01-19 09:00:00,38.85,-77.033,1.7
509293,2021-01-19 09:15:00,38.527,-77.859,1.5
645138,2021-01-19 09:15:00,38.398,-77.456,2.6
116682,2021-01-19 09:15:00,38.267,-77.449,2.3
559742,2021-01-19 09:15:00,38.01,-77.97,-0.3
820021,2021-01-19 09:35:00,38.527,-77.859,0.4
492949,2021-01-19 09:35:00,38.01,-77.97,-0.6
114552,2021-01-19 09:35:00,38.267,-77.449,2.1
1288459,2021-01-19 09:35:00,38.586,-77.711,0.6
1325729,2021-01-19 09:35:00,38.398,-77.456,2.7
193617,2021-01-19 09:52:00,38.935,-77.447,0.6
641804,2021-01-19 09:52:00,38.847,-77.035,2.2
106768,2021-01-19 09:55:00,38.527,-77.859,0.0
1327946,2021-01-19 09:55:00,38.398,-77.456,2.4
122024,2021-01-19 09:55:00,38.01,-77.97,-0.3
1192050,2021-01-19 09:55:00,38.586,-77.711,0.1
488414,2021-01-19 09:55:00,38.267,-77.449,1.6
449026,2021-01-19 09:56:00,38.721,-77.515,-1.7
200484,2021-01-19 09:56:00,38.717,-77.183,-0.7
228467,2021-01-19 09:56:00,38.504,-77.305,2.8
635504,2021-01-19 10:00:00,38.87,-77.02,2.9
1323984,2021-01-19 10:15:00,38.267,-77.449,1.5
442601,2021-01-19 10:15:00,38.527,-77.859,0.1
1326090,2021-01-19 10:15:00,38.398,-77.456,2.0
123979,2021-01-19 10:15:00,38.01,-77.97,-1.7
964690,2021-01-19 10:15:00,38.586,-77.711,-0.2
1340009,2021-01-19 10:35:00,38.01,-77.97,-3.5
95479,2021-01-19 10:35:00,38.398,-77.456,1.8
557740,2021-01-19 10:35:00,38.267,-77.449,1.0
107957,2021-01-19 10:35:00,38.527,-77.859,-1.1
967202,2021-01-19 10:35:00,38.586,-77.711,-0.7
640192,2021-01-19 10:52:00,38.847,-77.035,2.2
839427,2021-01-19 10:52:00,38.935,-77.447,0.6
120907,2021-01-19 10:55:00,38.01,-77.97,-3.0
1327183,2021-01-19 10:55:00,38.267,-77.449,0.8
92074,2021-01-19 10:55:00,38.586,-77.711,-1.1
509625,2021-01-19 10:55:00,38.527,-77.859,-2.0
95740,2021-01-19 10:55:00,38.398,-77.456,0.3
774158,2021-01-19 10:56:00,38.721,-77.515,-2.8
1198814,2021-01-19 10:56:00,38.717,-77.183,0.4
593461,2021-01-19 10:56:00,38.504,-77.305,2.8
754942,2021-01-19 11:00:00,38.87,-77.02,3.1
488713,2021-01-19 11:15:00,38.267,-77.449,0.2
962669,2021-01-19 11:15:00,38.586,-77.711,-2.5
508345,2021-01-19 11:15:00,38.527,-77.859,-2.6
120374,2021-01-19 11:15:00,38.01,-77.97,-2.7
96196,2021-01-19 11:15:00,38.398,-77.456,-0.4
1324744,2021-01-19 11:35:00,38.398,-77.456,-0.8
1195067,2021-01-19 11:35:00,38.586,-77.711,-1.0
107130,2021-01-19 11:35:00,38.527,-77.859,-3.2
917252,2021-01-19 11:35:00,38.267,-77.449,0.2
125068,2021-01-19 11:35:00,38.01,-77.97,-2.3
820928,2021-01-19 11:52:00,38.935,-77.447,-0.6
639797,2021-01-19 11:52:00,38.847,-77.035,1.1
1325003,2021-01-19 11:55:00,38.398,-77.456,-1.3
88779,2021-01-19 11:55:00,38.586,-77.711,-3.2
491681,2021-01-19 11:55:00,38.527,-77.859,-3.6
561223,2021-01-19 11:55:00,38.01,-77.97,-2.0
1327227,2021-01-19 11:55:00,38.267,-77.449,0.1
663199,2021-01-19 11:56:00,38.504,-77.305,2.2
449118,2021-01-19 11:56:00,38.721,-77.515,-3.3
200333,2021-01-19 11:56:00,38.717,-77.183,-1.5
635127,2021-01-19 12:00:00,38.87,-77.02,2.4
194553,2021-01-19 12:00:00,38.95,-77.45,-0.6
1144682,2021-01-19 12:00:00,38.85,-77.033,1.1
116914,2021-01-19 12:15:00,38.267,-77.449,0.0
966618,2021-01-19 12:15:00,38.586,-77.711,-3.7
451910,2021-01-19 12:15:00,38.527,-77.859,-3.1
970269,2021-01-19 12:15:00,38.398,-77.456,-1.6
711868,2021-01-19 12:15:00,38.01,-77.97,-2.9
708148,2021-01-19 12:35:00,38.01,-77.97,-1.9
648897,2021-01-19 12:35:00,38.398,-77.456,-1.3
962942,2021-01-19 12:35:00,38.586,-77.711,-3.6
115754,2021-01-19 12:35:00,38.267,-77.449,0.0
820581,2021-01-19 12:35:00,38.527,-77.859,-3.3
1194433,2021-01-19 12:52:00,38.935,-77.447,0.0
189488,2021-01-19 12:52:00,38.847,-77.035,1.7
123006,2021-01-19 12:55:00,38.01,-77.97,-1.6
108317,2021-01-19 12:55:00,38.527,-77.859,-3.6
972469,2021-01-19 12:55:00,38.398,-77.456,-1.0
558537,2021-01-19 12:55:00,38.267,-77.449,-0.3
1194300,2021-01-19 12:55:00,38.586,-77.711,-3.3
447505,2021-01-19 12:56:00,38.721,-77.515,-3.9
1116018,2021-01-19 12:56:00,38.504,-77.305,1.7
829073,2021-01-19 12:56:00,38.717,-77.183,-2.0
1256171,2021-01-19 13:00:00,38.87,-77.02,2.5
819467,2021-01-19 13:15:00,38.527,-77.859,-2.3
93056,2021-01-19 13:15:00,38.398,-77.456,-0.4
960969,2021-01-19 13:15:00,38.586,-77.711,-1.1
705283,2021-01-19 13:15:00,38.267,-77.449,0.1
1325996,2021-01-19 13:35:00,38.267,-77.449,1.4
1339740,2021-01-19 13:35:00,38.01,-77.97,-0.4
974718,2021-01-19 13:35:00,38.398,-77.456,1.0
490220,2021-01-19 13:35:00,38.527,-77.859,0.1
936236,2021-01-19 13:35:00,38.586,-77.711,1.8
820705,2021-01-19 13:52:00,38.935,-77.447,1.1
639153,2021-01-19 13:52:00,38.847,-77.035,2.8
109152,2021-01-19 13:55:00,38.527,-77.859,1.5
116334,2021-01-19 13:55:00,38.267,-77.449,2.3
120599,2021-01-19 13:55:00,38.01,-77.97,0.7
932169,2021-01-19 13:55:00,38.586,-77.711,3.0
648615,2021-01-19 13:55:00,38.398,-77.456,1.5
661623,2021-01-19 13:56:00,38.504,-77.305,4.4
849943,2021-01-19 13:56:00,38.717,-77.183,3.2
290016,2021-01-19 13:56:00,38.721,-77.515,0.6
372451,2021-01-19 14:00:00,38.87,-77.02,2.7
1311758,2021-01-19 14:15:00,38.267,-77.449,3.2
739494,2021-01-19 14:15:00,38.586,-77.711,3.7
817959,2021-01-19 14:15:00,38.527,-77.859,2.8
121020,2021-01-19 14:15:00,38.01,-77.97,1.5
93098,2021-01-19 14:15:00,38.398,-77.456,3.1
117086,2021-01-19 14:35:00,38.267,-77.449,4.1
93607,2021-01-19 14:35:00,38.398,-77.456,4.6
960209,2021-01-19 14:35:00,38.586,-77.711,4.6
709109,2021-01-19 14:35:00,38.01,-77.97,2.6
442790,2021-01-19 14:35:00,38.527,-77.859,3.9
481773,2021-01-19 14:52:00,38.847,-77.035,4.4
820786,2021-01-19 14:52:00,38.935,-77.447,3.9
1192927,2021-01-19 14:55:00,38.586,-77.711,5.5
919742,2021-01-19 14:55:00,38.01,-77.97,4.1
488882,2021-01-19 14:55:00,38.527,-77.859,4.9
558442,2021-01-19 14:55:00,38.267,-77.449,5.2
96797,2021-01-19 14:55:00,38.398,-77.456,4.5
826820,2021-01-19 14:56:00,38.717,-77.183,4.2
749040,2021-01-19 14:56:00,38.504,-77.305,5.0
450046,2021-01-19 14:56:00,38.721,-77.515,3.3
189830,2021-01-19 15:00:00,38.85,-77.033,4.4
372623,2021-01-19 15:00:00,38.87,-77.02,3.2
488941,2021-01-19 15:15:00,38.527,-77.859,6.1
1193601,2021-01-19 15:15:00,38.586,-77.711,6.4
1325185,2021-01-19 15:15:00,38.267,-77.449,5.6
970903,2021-01-19 15:15:00,38.398,-77.456,5.6
564399,2021-01-19 15:15:00,38.01,-77.97,4.6
122716,2021-01-19 15:35:00,38.01,-77.97,5.5
933565,2021-01-19 15:35:00,38.586,-77.711,7.5
650013,2021-01-19 15:35:00,38.398,-77.456,6.1
915475,2021-01-19 15:35:00,38.267,-77.449,7.0
108275,2021-01-19 15:35:00,38.527,-77.859,6.8
482609,2021-01-19 15:52:00,38.847,-77.035,6.1
818196,2021-01-19 15:52:00,38.935,-77.447,5.6
922688,2021-01-19 15:55:00,38.01,-77.97,5.9
1327080,2021-01-19 15:55:00,38.398,-77.456,7.6
817040,2021-01-19 15:55:00,38.527,-77.859,7.6
90158,2021-01-19 15:55:00,38.586,-77.711,7.8
115035,2021-01-19 15:55:00,38.267,-77.449,7.1
750985,2021-01-19 15:56:00,38.504,-77.305,7.8
289280,2021-01-19 15:56:00,38.721,-77.515,6.7
201092,2021-01-19 15:56:00,38.717,-77.183,7.1
863911,2021-01-19 16:00:00,38.87,-77.02,5.9
92999,2021-01-19 16:15:00,38.398,-77.456,8.9
495780,2021-01-19 16:15:00,38.01,-77.97,7.3
115962,2021-01-19 16:15:00,38.267,-77.449,8.0
109530,2021-01-19 16:15:00,38.527,-77.859,8.3
92108,2021-01-19 16:15:00,38.586,-77.711,8.3
712489,2021-01-19 16:35:00,38.01,-77.97,8.3
1328872,2021-01-19 16:35:00,38.267,-77.449,8.7
648376,2021-01-19 16:35:00,38.398,-77.456,9.4
110281,2021-01-19 16:35:00,38.527,-77.859,9.2
966223,2021-01-19 16:35:00,38.586,-77.711,7.2
189625,2021-01-19 16:52:00,38.847,-77.035,8.9
913661,2021-01-19 16:52:00,38.935,-77.447,7.8
492117,2021-01-19 16:55:00,38.267,-77.449,9.4
508487,2021-01-19 16:55:00,38.527,-77.859,8.2
88523,2021-01-19 16:55:00,38.586,-77.711,9.2
1339530,2021-01-19 16:55:00,38.01,-77.97,9.2
972792,2021-01-19 16:55:00,38.398,-77.456,9.6
449945,2021-01-19 16:56:00,38.721,-77.515,8.3
826384,2021-01-19 16:56:00,38.717,-77.183,8.3
1117805,2021-01-19 16:56:00,38.504,-77.305,10.0
1169515,2021-01-19 17:00:00,38.87,-77.02,6.9
817002,2021-01-19 17:15:00,38.527,-77.859,9.7
122966,2021-01-19 17:15:00,38.01,-77.97,9.3
1309751,2021-01-19 17:15:00,38.267,-77.449,9.6
646524,2021-01-19 17:15:00,38.398,-77.456,10.3
934380,2021-01-19 17:15:00,38.586,-77.711,9.6
493278,2021-01-19 17:35:00,38.01,-77.97,9.9
116974,2021-01-19 17:35:00,38.267,-77.449,9.5
97182,2021-01-19 17:35:00,38.398,-77.456,9.8
93316,2021-01-19 17:35:00,38.586,-77.711,9.9
445089,2021-01-19 17:35:00,38.527,-77.859,10.1
1145123,2021-01-19 17:52:00,38.847,-77.035,8.9
1191291,2021-01-19 17:52:00,38.935,-77.447,9.4
441182,2021-01-19 17:55:00,38.527,-77.859,10.5
916654,2021-01-19 17:55:00,38.267,-77.449,10.5
89816,2021-01-19 17:55:00,38.586,-77.711,10.6
97810,2021-01-19 17:55:00,38.398,-77.456,10.7
124296,2021-01-19 17:55:00,38.01,-77.97,10.1
201795,2021-01-19 17:56:00,38.717,-77.183,9.7
225392,2021-01-19 17:56:00,38.504,-77.305,10.6
1349951,2021-01-19 17:56:00,38.721,-77.515,9.4
481602,2021-01-19 18:00:00,38.85,-77.033,8.9
755282,2021-01-19 18:00:00,38.87,-77.02,8.5
913742,2021-01-19 18:00:00,38.95,-77.45,9.4
124834,2021-01-19 18:15:00,38.01,-77.97,9.9
96415,2021-01-19 18:15:00,38.398,-77.456,10.5
704893,2021-01-19 18:15:00,38.267,-77.449,10.7
933749,2021-01-19 18:15:00,38.586,-77.711,10.8
109009,2021-01-19 18:15:00,38.527,-77.859,10.9
919447,2021-01-19 18:35:00,38.267,-77.449,11.1
122722,2021-01-19 18:35:00,38.01,-77.97,9.7
450905,2021-01-19 18:35:00,38.527,-77.859,11.2
1192915,2021-01-19 18:35:00,38.586,-77.711,11.3
647240,2021-01-19 18:35:00,38.398,-77.456,10.6
1144865,2021-01-19 18:52:00,38.847,-77.035,10.6
662123,2021-01-19 18:52:00,38.935,-77.447,10.0
648499,2021-01-19 18:55:00,38.398,-77.456,11.5
712223,2021-01-19 18:55:00,38.01,-77.97,10.3
818866,2021-01-19 18:55:00,38.527,-77.859,11.3
936489,2021-01-19 18:55:00,38.586,-77.711,11.3
707075,2021-01-19 18:55:00,38.267,-77.449,10.8
1350205,2021-01-19 18:56:00,38.721,-77.515,10.6
825753,2021-01-19 18:56:00,38.717,-77.183,10.5
663692,2021-01-19 18:56:00,38.504,-77.305,11.7
464137,2021-01-19 19:00:00,38.87,-77.02,9.6
1195020,2021-01-19 19:15:00,38.586,-77.711,11.7
119462,2021-01-19 19:15:00,38.01,-77.97,10.0
648083,2021-01-19 19:15:00,38.398,-77.456,11.5
1309438,2021-01-19 19:15:00,38.267,-77.449,11.5
107693,2021-01-19 19:15:00,38.527,-77.859,11.4
510395,2021-01-19 19:35:00,38.527,-77.859,11.3
116053,2021-01-19 19:35:00,38.267,-77.449,10.9
95508,2021-01-19 19:35:00,38.398,-77.456,11.4
91329,2021-01-19 19:35:00,38.586,-77.711,11.1
661997,2021-01-19 19:52:00,38.935,-77.447,10.0
1145382,2021-01-19 19:52:00,38.847,-77.035,11.1
443124,2021-01-19 19:55:00,38.527,-77.859,11.1
1194311,2021-01-19 19:55:00,38.586,-77.711,11.2
96618,2021-01-19 19:55:00,38.398,-77.456,11.7
1341031,2021-01-19 19:55:00,38.01,-77.97,9.6
1328290,2021-01-19 19:55:00,38.267,-77.449,11.2
201159,2021-01-19 19:56:00,38.717,-77.183,11.3
747832,2021-01-19 19:56:00,38.504,-77.305,
774787,2021-01-19 19:56:00,38.721,-77.515,10.6
371980,2021-01-19 20:00:00,38.87,-77.02,9.9
107352,2021-01-19 20:15:00,38.527,-77.859,11.5
91207,2021-01-19 20:15:00,38.586,-77.711,11.2
559448,2021-01-19 20:15:00,38.01,-77.97,10.8
1327990,2021-01-19 20:15:00,38.267,-77.449,11.2
1081727,2021-01-19 20:15:00,38.398,-77.456,11.5
123305,2021-01-19 20:35:00,38.01,-77.97,9.5
107273,2021-01-19 20:35:00,38.527,-77.859,10.4
1326968,2021-01-19 20:35:00,38.398,-77.456,11.5
1191323,2021-01-19 20:35:00,38.586,-77.711,11.2
705752,2021-01-19 20:35:00,38.267,-77.449,11.1
662779,2021-01-19 20:52:00,38.935,-77.447,10.0
1116142,2021-01-19 20:52:00,38.847,-77.035,11.1
109635,2021-01-19 20:55:00,38.527,-77.859,11.0
741391,2021-01-19 20:55:00,38.586,-77.711,10.9
124493,2021-01-19 20:55:00,38.01,-77.97,10.1
1310711,2021-01-19 20:55:00,38.267,-77.449,11.0
96784,2021-01-19 20:55:00,38.398,-77.456,11.0
290629,2021-01-19 20:56:00,38.721,-77.515,10.0
1114748,2021-01-19 20:56:00,38.504,-77.305,
1200529,2021-01-19 20:56:00,38.717,-77.183,11.0
191052,2021-01-19 21:00:00,38.85,-77.033,11.1
372569,2021-01-19 21:00:00,38.87,-77.02,10.6
1193860,2021-01-19 21:15:00,38.586,-77.711,10.8
453115,2021-01-19 21:15:00,38.527,-77.859,10.4
494335,2021-01-19 21:15:00,38.01,-77.97,9.7
94995,2021-01-19 21:15:00,38.398,-77.456,10.7
118806,2021-01-19 21:15:00,38.267,-77.449,10.5
920265,2021-01-19 21:35:00,38.01,-77.97,9.3
93170,2021-01-19 21:35:00,38.398,-77.456,10.3
964489,2021-01-19 21:35:00,38.586,-77.711,10.5
106589,2021-01-19 21:35:00,38.527,-77.859,9.8
118286,2021-01-19 21:35:00,38.267,-77.449,10.2
1345308,2021-01-19 21:52:00,38.847,-77.035,10.0
820970,2021-01-19 21:52:00,38.935,-77.447,8.9
454273,2021-01-19 21:55:00,38.527,-77.859,9.2
88484,2021-01-19 21:55:00,38.586,-77.711,9.5
646876,2021-01-19 21:55:00,38.398,-77.456,9.8
1335659,2021-01-19 21:55:00,38.01,-77.97,8.7
914609,2021-01-19 21:55:00,38.267,-77.449,10.1
593661,2021-01-19 21:56:00,38.504,-77.305,11.1
922804,2021-01-19 21:56:00,38.717,-77.183,9.8
521799,2021-01-19 21:56:00,38.721,-77.515,8.9
862118,2021-01-19 22:00:00,38.87,-77.02,10.1
106883,2021-01-19 22:15:00,38.527,-77.859,8.2
1285820,2021-01-19 22:15:00,38.586,-77.711,6.6
96139,2021-01-19 22:15:00,38.398,-77.456,9.5
1314999,2021-01-19 22:15:00,38.01,-77.97,8.0
489818,2021-01-19 22:15:00,38.267,-77.449,9.6
711680,2021-01-19 22:35:00,38.01,-77.97,7.6
490411,2021-01-19 22:35:00,38.527,-77.859,7.2
98440,2021-01-19 22:35:00,38.398,-77.456,8.6
1290925,2021-01-19 22:35:00,38.586,-77.711,3.8
490120,2021-01-19 22:35:00,38.267,-77.449,8.5
662630,2021-01-19 22:52:00,38.935,-77.447,7.2
1346321,2021-01-19 22:52:00,38.847,-77.035,8.9
649457,2021-01-19 22:55:00,38.398,-77.456,8.1
1338100,2021-01-19 22:55:00,38.01,-77.97,7.1
740889,2021-01-19 22:55:00,38.586,-77.711,4.2
702503,2021-01-19 22:55:00,38.267,-77.449,7.9
109227,2021-01-19 22:55:00,38.527,-77.859,6.5
773682,2021-01-19 22:56:00,38.721,-77.515,3.9
1115907,2021-01-19 22:56:00,38.504,-77.305,9.4
921058,2021-01-19 22:56:00,38.717,-77.183,5.6
371119,2021-01-19 23:00:00,38.87,-77.02,8.9
914914,2021-01-19 23:15:00,38.267,-77.449,7.0
743988,2021-01-19 23:15:00,38.586,-77.711,4.6
121948,2021-01-19 23:15:00,38.01,-77.97,6.4
109412,2021-01-19 23:15:00,38.527,-77.859,3.5
1323269,2021-01-19 23:15:00,38.398,-77.456,7.7
97472,2021-01-19 23:35:00,38.398,-77.456,7.3
1336205,2021-01-19 23:35:00,38.01,-77.97,6.0
490435,2021-01-19 23:35:00,38.267,-77.449,7.3
443974,2021-01-19 23:35:00,38.527,-77.859,4.0
967244,2021-01-19 23:35:00,38.586,-77.711,3.0
189687,2021-01-19 23:52:00,38.847,-77.035,8.3
916455,2021-01-19 23:52:00,38.935,-77.447,2.8
89111,2021-01-19 23:55:00,38.586,-77.711,5.6
118319,2021-01-19 23:55:00,38.267,-77.449,7.7
489964,2021-01-19 23:55:00,38.527,-77.859,3.9
123131,2021-01-19 23:55:00,38.01,-77.97,6.0
96036,2021-01-19 23:55:00,38.398,-77.456,6.9
524929,2021-01-19 23:56:00,38.721,-77.515,2.8
595247,2021-01-19 23:56:00,38.504,-77.305,7.8
922201,2021-01-19 23:56:00,38.717,-77.183,3.1
188926,2021-01-20 00:00:00,38.85,-77.033,8.3
634996,2021-01-20 00:00:00,38.87,-77.02,6.5
1192306,2021-01-20 00:00:00,38.95,-77.45,2.8
1324003,2021-01-20 00:15:00,38.398,-77.456,7.0
917400,2021-01-20 00:15:00,38.267,-77.449,7.5
106883,2021-01-20 00:15:00,38.527,-77.859,3.8
1193273,2021-01-20 00:15:00,38.586,-77.711,6.2
1311424,2021-01-20 00:35:00,38.267,-77.449,7.2
118805,2021-01-20 00:35:00,38.01,-77.97,5.7
960620,2021-01-20 00:35:00,38.586,-77.711,5.5
1323366,2021-01-20 00:35:00,38.398,-77.456,6.8
110314,2021-01-20 00:35:00,38.527,-77.859,2.5
1144828,2021-01-20 00:52:00,38.847,-77.035,5.6
818201,2021-01-20 00:52:00,38.935,-77.447,0.0
646088,2021-01-20 00:55:00,38.398,-77.456,6.3
116615,2021-01-20 00:55:00,38.267,-77.449,7.1
816744,2021-01-20 00:55:00,38.527,-77.859,1.4
1336190,2021-01-20 00:55:00,38.01,-77.97,4.4
935590,2021-01-20 00:55:00,38.586,-77.711,4.9
288987,2021-01-20 00:56:00,38.721,-77.515,-1.1
826171,2021-01-20 00:56:00,38.717,-77.183,1.1
594280,2021-01-20 00:56:00,38.504,-77.305,8.3
635725,2021-01-20 01:00:00,38.87,-77.02,5.3
108082,2021-01-20 01:15:00,38.527,-77.859,0.5
98279,2021-01-20 01:15:00,38.398,-77.456,5.8
495287,2021-01-20 01:15:00,38.01,-77.97,1.5
114561,2021-01-20 01:15:00,38.267,-77.449,7.2
90730,2021-01-20 01:15:00,38.586,-77.711,3.4
123310,2021-01-20 01:35:00,38.01,-77.97,0.4
936676,2021-01-20 01:35:00,38.586,-77.711,2.9
648161,2021-01-20 01:35:00,38.398,-77.456,5.5
115430,2021-01-20 01:35:00,38.267,-77.449,6.9
440211,2021-01-20 01:35:00,38.527,-77.859,1.2
1115103,2021-01-20 01:52:00,38.847,-77.035,5.0
192085,2021-01-20 01:52:00,38.935,-77.447,1.1
492377,2021-01-20 01:55:00,38.01,-77.97,-0.4
739638,2021-01-20 01:55:00,38.586,-77.711,1.5
651219,2021-01-20 01:55:00,38.398,-77.456,4.7
1325315,2021-01-20 01:55:00,38.267,-77.449,6.1
454229,2021-01-20 01:55:00,38.527,-77.859,0.9
227753,2021-01-20 01:56:00,38.504,-77.305,6.7
201111,2021-01-20 01:56:00,38.717,-77.183,-0.4
1349224,2021-01-20 01:56:00,38.721,-77.515,-0.6
371224,2021-01-20 02:00:00,38.87,-77.02,4.9
707761,2021-01-20 02:15:00,38.01,-77.97,-0.6
1327394,2021-01-20 02:15:00,38.398,-77.456,5.0
114574,2021-01-20 02:15:00,38.267,-77.449,6.0
91621,2021-01-20 02:15:00,38.586,-77.711,-1.3
816449,2021-01-20 02:15:00,38.527,-77.859,-0.1
923891,2021-01-20 02:35:00,38.01,-77.97,-1.0
649539,2021-01-20 02:35:00,38.398,-77.456,4.7
117929,2021-01-20 02:35:00,38.267,-77.449,6.9
111272,2021-01-20 02:35:00,38.527,-77.859,-1.1
89307,2021-01-20 02:35:00,38.586,-77.711,-2.2
638608,2021-01-20 02:52:00,38.847,-77.035,2.8
840063,2021-01-20 02:52:00,38.935,-77.447,-2.2
649465,2021-01-20 02:55:00,38.398,-77.456,4.2
555416,2021-01-20 02:55:00,38.267,-77.449,6.8
963643,2021-01-20 02:55:00,38.586,-77.711,-2.0
564332,2021-01-20 02:55:00,38.01,-77.97,-1.0
110052,2021-01-20 02:55:00,38.527,-77.859,-1.7
449392,2021-01-20 02:56:00,38.721,-77.515,-2.8
1116236,2021-01-20 02:56:00,38.504,-77.305,3.3
827808,2021-01-20 02:56:00,38.717,-77.183,-0.6
483654,2021-01-20 03:00:00,38.85,-77.033,2.8
371366,2021-01-20 03:00:00,38.87,-77.02,2.8
959889,2021-01-20 03:15:00,38.586,-77.711,-2.0
108400,2021-01-20 03:15:00,38.527,-77.859,-1.5
120965,2021-01-20 03:15:00,38.01,-77.97,-1.3
93149,2021-01-20 03:15:00,38.398,-77.456,4.5
555378,2021-01-20 03:15:00,38.267,-77.449,6.8
89790,2021-01-20 03:35:00,38.586,-77.711,-3.1
559013,2021-01-20 03:35:00,38.267,-77.449,6.5
490948,2021-01-20 03:35:00,38.527,-77.859,-1.8
93417,2021-01-20 03:35:00,38.398,-77.456,4.8
497404,2021-01-20 03:35:00,38.01,-77.97,-1.3
1113887,2021-01-20 03:52:00,38.847,-77.035,2.8
662567,2021-01-20 03:52:00,38.935,-77.447,-2.2
93598,2021-01-20 03:55:00,38.398,-77.456,4.2
93241,2021-01-20 03:55:00,38.586,-77.711,-3.3
557549,2021-01-20 03:55:00,38.267,-77.449,3.8
107715,2021-01-20 03:55:00,38.527,-77.859,-2.0
925190,2021-01-20 03:55:00,38.01,-77.97,1.5
1201449,2021-01-20 03:56:00,38.717,-77.183,-1.2
449639,2021-01-20 03:56:00,38.721,-77.515,-3.3
227385,2021-01-20 03:56:00,38.504,-77.305,2.2
756446,2021-01-20 04:00:00,38.87,-77.02,2.2
87965,2021-01-20 04:15:00,38.586,-77.711,-2.1
107805,2021-01-20 04:15:00,38.527,-77.859,-2.1
124559,2021-01-20 04:15:00,38.01,-77.97,-0.3
974036,2021-01-20 04:15:00,38.398,-77.456,3.8
557207,2021-01-20 04:15:00,38.267,-77.449,2.3
511637,2021-01-20 04:35:00,38.527,-77.859,-1.9
91283,2021-01-20 04:35:00,38.586,-77.711,-2.9
488871,2021-01-20 04:35:00,38.267,-77.449,0.9
559282,2021-01-20 04:35:00,38.01,-77.97,-1.0
94013,2021-01-20 04:35:00,38.398,-77.456,2.2
194013,2021-01-20 04:52:00,38.935,-77.447,-1.1
1146211,2021-01-20 04:52:00,38.847,-77.035,2.2
492645,2021-01-20 04:55:00,38.01,-77.97,2.1
117628,2021-01-20 04:55:00,38.267,-77.449,2.2
110300,2021-01-20 04:55:00,38.527,-77.859,-1.9
1194708,2021-01-20 04:55:00,38.586,-77.711,-3.2
1327675,2021-01-20 04:55:00,38.398,-77.456,1.4
922549,2021-01-20 04:56:00,38.717,-77.183,-1.4
291598,2021-01-20 04:56:00,38.721,-77.515,-3.3
593805,2021-01-20 04:56:00,38.504,-77.305,2.8
192113,2021-01-20 04:59:00,38.935,-77.447,
190969,2021-01-20 04:59:00,38.847,-77.035,
1117786,2021-01-20 04:59:00,38.504,-77.305,
863248,2021-01-20 05:00:00,38.87,-77.02,2.5
1318193,2021-01-20 05:15:00,38.01,-77.97,0.5
